time,control,x,theta1,theta2,xdot,theta1dot,theta2dot
5.600000000000000533e+00,2.915164229908118187e-02,3.138276020887501794e+00,1.235930636928388865e-02,1.164682212266604684e-02,-1.622512504075126760e-01,1.021388729778429988e-04,2.617711496479573161e-03
5.639999999999999680e+00,3.317044367030508312e-02,3.131898750555692779e+00,1.234321609050338317e-02,1.172909667716967759e-02,-1.566504188099242245e-01,-8.344009723688550380e-04,1.512292814247531746e-03
5.679999999999999716e+00,3.669282190304379299e-02,3.125744209679026220e+00,1.229159317483210882e-02,1.176906989456186041e-02,-1.511133062356095624e-01,-1.682244468944671780e-03,5.017936979353501909e-04
5.719999999999999751e+00,3.975510658979608536e-02,3.119809628069445395e+00,1.220786988177054340e-02,1.177043763034207706e-02,-1.456510068340979014e-01,-2.446648502724922940e-03,-4.188192309889176798e-04
5.759999999999999787e+00,4.239173257281336760e-02,3.114091817970097598e+00,1.209527192612933934e-02,1.173669605432178624e-02,-1.402733079885720435e-01,-3.132707143205736098e-03,-1.254493219395567440e-03
5.799999999999999822e+00,4.463529125271481490e-02,3.108587224458133846e+00,1.195682517573143540e-02,1.167114551668283970e-02,-1.349887832471434179e-01,-3.745342215092864989e-03,-2.010068957751258781e-03
5.839999999999999858e+00,4.651658540979664025e-02,3.103291972224365480e+00,1.179536267685505312e-02,1.157689515341986039e-02,-1.298048805891924840e-01,-4.289296266256509629e-03,-2.690263923131860479e-03
5.879999999999999893e+00,4.806468645900530134e-02,3.098201908914269165e+00,1.161353191635584002e-02,1.145686809154356292e-02,-1.247280061351087321e-01,-4.769127631724687927e-03,-3.299659019148934967e-03
5.919999999999999929e+00,4.930699372064317743e-02,3.093312645210430034e+00,1.141380223682839957e-02,1.131380713609894846e-02,-1.197636034333480481e-01,-5.189207257916711793e-03,-3.842688140508467628e-03
5.959999999999999964e+00,5.026929393965051673e-02,3.088619591829380617e+00,1.119847235492824576e-02,1.115028081545385054e-02,-1.149162284392287181e-01,-5.553717228282552265e-03,-4.323630102954373507e-03
6.000000000000000000e+00,5.097582287145119295e-02,3.084117993602569996e+00,1.096967790867487205e-02,1.096868970834555257e-02,-1.101896203779095113e-01,-5.866650521464927825e-03,-4.746602780712923936e-03
6.040000000000000036e+00,5.144932692405124186e-02,3.079802960803933232e+00,1.072939898986032328e-02,1.077127296731085829e-02,-1.055867685795078004e-01,-6.131811958277551093e-03,-5.115559105132971331e-03
6.080000000000000071e+00,5.171112495138530107e-02,3.075669497881952985e+00,1.047946761831846686e-02,1.056011496922066445e-02,-1.011099754449812649e-01,-6.352820131687831121e-03,-5.434284670894794743e-03
6.120000000000000107e+00,5.178116986571357216e-02,3.071712529748111820e+00,1.022157512182305522e-02,1.033715203320486296e-02,-9.676091568388978104e-02,-6.533110172895848639e-03,-5.706396725181384424e-03
6.160000000000000142e+00,5.167810977821929441e-02,3.067926925767986202e+00,9.957279390919230450e-03,1.010417915468404988e-02,-9.254069196634136241e-02,-6.675937222783557938e-03,-5.935344342222733174e-03
6.200000000000000178e+00,5.141934841692297198e-02,3.064307521595514228e+00,9.688011982916680184e-03,9.862856711644217220e-03,-8.844988713189057272e-02,-6.784380492583118837e-03,-6.124409609221007772e-03
6.240000000000000213e+00,5.102110460772379952e-02,3.060849138985279883e+00,9.415085053639898199e-03,9.614717105827444085e-03,-8.448861309787941698e-02,-6.861347810872997499e-03,-6.276709670368321725e-03
6.280000000000000249e+00,5.049847062240520046e-02,3.057546603711976729e+00,9.139698099384975863e-03,9.361171307278572107e-03,-8.065655660875592492e-02,-6.909580566032817207e-03,-6.395199493952638189e-03
6.320000000000000284e+00,4.986546923503709650e-02,3.054394761720572671e+00,8.862944494945771204e-03,9.103515275770766857e-03,-7.695302196693958041e-02,-6.931658963117439363e-03,-6.482675243604582929e-03
6.360000000000000320e+00,4.913510933815423698e-02,3.051388493625110332e+00,8.585817816621507323e-03,8.842936237091064688e-03,-7.337697088396179235e-02,-6.930007523921840988e-03,-6.541778148600852806e-03
6.400000000000000355e+00,4.831944001020804791e-02,3.048522727668571797e+00,8.309217941827798729e-03,8.580518796101044982e-03,-6.992705958896394680e-02,-6.906900766614676793e-03,-6.574998780403546773e-03
6.440000000000000391e+00,4.742960293836073760e-02,3.045792451250795008e+00,8.033956919307673472e-03,8.317250871980517296e-03,-6.660167332895806924e-02,-6.864469009130574548e-03,-6.584681653755032095e-03
6.480000000000000426e+00,4.647588313402462035e-02,3.043192721126119604e+00,7.760764606025082404e-03,8.054029444139111649e-03,-6.339895839259504506e-02,-6.804704246837623219e-03,-6.573030080557234166e-03
6.520000000000000462e+00,4.546775787662404866e-02,3.040718672367238362e+00,7.490294068653965097e-03,7.791666099977514158e-03,-6.031685178567213618e-02,-6.729466061829387884e-03,-6.542111213494791917e-03
6.560000000000000497e+00,4.441394384813435181e-02,3.038365526186658894e+00,7.223126749182489335e-03,7.530892378042691737e-03,-5.735310868361645498e-02,-6.640487525933305192e-03,-6.493861224068724590e-03
6.600000000000000533e+00,4.332244243800609240e-02,3.036128596702252214e+00,6.959777395562227395e-03,7.272364902192822098e-03,-5.450532778251296340e-02,-6.539381064644097727e-03,-6.430090566578125846e-03
6.640000000000000568e+00,4.220058319813002612e-02,3.034003296728577936e+00,6.700698759543530225e-03,7.016670304199485939e-03,-5.177097466629351080e-02,-6.427644253985167686e-03,-6.352489285766854850e-03
6.679999999999999716e+00,4.105506545808168539e-02,3.031985142671044020e+00,6.446286064887177952e-03,6.764329933793097882e-03,-4.914740330410944519e-02,-6.306665525657149246e-03,-6.262632331371844642e-03
6.719999999999999751e+00,3.989199810521570910e-02,3.030069758595491436e+00,6.196881250034314004e-03,6.515804356527095213e-03,-4.663187578743739625e-02,-6.177729760297755168e-03,-6.161984847774646182e-03
6.759999999999999787e+00,3.871693754924887543e-02,3.028252879541488696e+00,5.952776990063760043e-03,6.271497641017600988e-03,-4.422158041254718730e-02,-6.042023751511001531e-03,-6.051907411412428897e-03
6.799999999999999822e+00,3.753492390307577864e-02,3.026530354143483592e+00,5.714220503395423326e-03,6.031761438127775446e-03,-4.191364820972751787e-02,-5.900641526354148507e-03,-5.933661192585508101e-03
6.839999999999999858e+00,3.635051540280231919e-02,3.024898146619990236e+00,5.481417149207019716e-03,5.796898855527908047e-03,-3.970516801623737158e-02,-5.754589511027868518e-03,-5.808413021883967846e-03
6.879999999999999893e+00,3.516782112091831891e-02,3.023352338187195176e+00,5.254533821947331845e-03,5.567168131788120290e-03,-3.759320018612475472e-02,-5.604791532112094431e-03,-5.677240344643449260e-03
6.919999999999999929e+00,3.399053199870483155e-02,3.021889127949726195e+00,5.033702149646158454e-03,5.342786114765908992e-03,-3.557478902524204706e-02,-5.452093647026507763e-03,-5.541136049717846485e-03
6.959999999999999964e+00,3.282195026091372370e-02,3.020504833317876781e+00,4.819021502961773513e-03,5.123931549546977340e-03,-3.364697403630967365e-02,-5.297268797941004879e-03,-5.401013161402280077e-03
7.000000000000000000e+00,3.166501724723991273e-02,3.019195889997272175e+00,4.610561822076071278e-03,4.910748181598324422e-03,-3.180680005413599742e-02,-5.141021286335797046e-03,-5.257709385621095119e-03
7.040000000000000036e+00,3.052233972751006164e-02,3.017958851593832037e+00,4.408366268653328250e-03,4.703347681106529767e-03,-3.005132634769286382e-02,-4.983991065684261097e-03,-5.111991503511686095e-03
7.080000000000000071e+00,2.939621474077913632e-02,3.016790388873901829e+00,4.212453710128191177e-03,4.501812394712530023e-03,-2.837763476122443299e-02,-4.826757852219953557e-03,-4.964559607333857150e-03
7.120000000000000107e+00,2.828865302207450583e-02,3.015687288716615289e+00,4.022821043588377908e-03,4.306197931024500006e-03,-2.678283696328187871e-02,-4.669845053812804632e-03,-4.816051175212391483e-03
7.160000000000000142e+00,2.720140106748125675e-02,3.014646452792865361e+00,3.839445366481197743e-03,4.116535586402004371e-03,-2.526408086850194176e-02,-4.513723518694340818e-03,-4.667044982607185255e-03
7.200000000000000178e+00,2.613596189572620077e-02,3.013664896002739013e+00,3.662286001293737960e-03,3.932834617563734161e-03,-2.381855629354177536e-02,-4.358815106237460060e-03,-4.518064849626760027e-03
7.240000000000000213e+00,2.509361455904013383e-02,3.012739744700896338e+00,3.491286381249238905e-03,3.755084367584874544e-03,-2.244349990500937170e-02,-4.205496082925200101e-03,-4.369583224359960098e-03
7.280000000000000249e+00,2.407543245853194236e-02,3.011868234737110850e+00,3.326375803928654888e-03,3.583256251824388540e-03,-2.113619951399211758e-02,-4.054100347041427431e-03,-4.222024603315117051e-03
7.320000000000000284e+00,2.308230052265103360e-02,3.011047709337079326e+00,3.167471059574180053e-03,3.417305610262864370e-03,-1.989399776856169352e-02,-3.904922486150987863e-03,-4.075768790838583434e-03
7.360000000000000320e+00,2.211493129204855634e-02,3.010275616846619151e+00,3.014477940653797691e-03,3.257173432642792611e-03,-1.871429529238391801e-02,-3.758220672177123908e-03,-3.931154000065952524e-03
7.400000000000000355e+00,2.117387997887054674e-02,3.009549508360490844e+00,2.867292639082980564e-03,3.102787962689438229e-03,-1.759455331501083922e-02,-3.614219398432326740e-03,-3.788479798511723735e-03
7.440000000000000391e+00,2.025955852998095885e-02,3.008867035255334610e+00,2.725803037295073446e-03,2.954066187556468170e-03,-1.653229583598719854e-02,-3.473112064453387059e-03,-3.648009901891855703e-03
7.480000000000000426e+00,1.937224876654175532e-02,3.008225946644563109e+00,2.589889899148746944e-03,2.810915218488678740e-03,-1.552511136307073089e-02,-3.335063412991008235e-03,-3.509974820141854510e-03
7.520000000000000462e+00,1.851211463122193202e-02,3.007624086771502725e+00,2.459427966447348506e-03,2.673233568529423312e-03,-1.457065426139350292e-02,-3.200211825450354451e-03,-3.374574359916745689e-03
7.560000000000000497e+00,1.767921359670188153e-02,3.007059392355647454e+00,2.334286966619635115e-03,2.540912332923285933e-03,-1.366664574863569494e-02,-3.068671480798088221e-03,-3.241979988109192426e-03
7.600000000000000533e+00,1.687350727934378014e-02,3.006529889905531494e+00,2.214332536898194585e-03,2.413836277679653076e-03,-1.281087456868321844e-02,-2.940534383577722826e-03,-3.112337061094906220e-03
7.640000000000000568e+00,1.609487130442310843e-02,3.006033693010472074e+00,2.099427070108583065e-03,2.291884841571470172e-03,-1.200119737409433007e-02,-2.815872266573388443e-03,-2.985766924554273793e-03
7.679999999999999716e+00,1.534310445700071135e-02,3.005568999622270532e+00,1.989430486957031053e-03,2.174933056647493541e-03,-1.123553884550555597e-02,-2.694738373853756454e-03,-2.862368888814829145e-03
7.719999999999999751e+00,1.461793716526726961e-02,3.005134089336860104e+00,1.884200939489052030e-03,2.062852392137583257e-03,-1.051189157444477711e-02,-2.577169129269405324e-03,-2.742222084694370763e-03
7.759999999999999787e+00,1.391903935806637627e-02,3.004727320684879022e+00,1.783595450179344555e-03,1.955511526431277097e-03,-9.828315733889673653e-03,-2.463185695934902702e-03,-2.625387204835474830e-03
7.799999999999999822e+00,1.324602771793648159e-02,3.004347128439206926e+00,1.687470490890054025e-03,1.852777051610009131e-03,-9.182938559032008050e-03,-2.352795432343092723e-03,-2.511908135525355457e-03
7.839999999999999858e+00,1.259847238881217635e-02,3.003992020946631314e+00,1.595682505735933126e-03,1.754514114814748190e-03,-8.573953659665919588e-03,-2.245993249438321508e-03,-2.401813483924195025e-03
7.879999999999999893e+00,1.197590314554186630e-02,3.003660577489994932e+00,1.508088381686471802e-03,1.660587000535123205e-03,-7.999620183106079599e-03,-2.142762874721096215e-03,-2.295118005580863967e-03
7.919999999999999929e+00,1.137781508149771081e-02,3.003351445686437415e+00,1.424545870538462215e-03,1.570859657712358939e-03,-7.458261846130926492e-03,-2.043078027209149251e-03,-2.191823937015263853e-03
7.959999999999999964e+00,1.080367382600333492e-02,3.003063338926643677e+00,1.344913965703448296e-03,1.485196175359540299e-03,-6.948265852096566393e-03,-1.946903508855751851e-03,-2.091922238052178629e-03
8.000000000000000000e+00,1.025292033768732125e-02,3.002795033859385399e+00,1.269053237065035809e-03,1.403461210217122951e-03,-6.468081708825425963e-03,-1.854196216352383287e-03,-1.995393748478306063e-03
8.040000000000000924e+00,9.724975279766678860e-03,3.002545367925040676e+00,1.196826126980023944e-03,1.325520369781401850e-03,-6.016219960976707665e-03,-1.764906078428225182e-03,-1.902210263477470626e-03
8.080000000000000071e+00,9.219243032818624783e-03,3.002313236941253738e+00,1.128097210331296214e-03,1.251240553868088580e-03,-5.591250850324368943e-03,-1.678976921890745159e-03,-1.812335532145374845e-03
8.120000000000000995e+00,8.735115336466758862e-03,3.002097592743389498e+00,1.062733421367249636e-03,1.180490257703840440e-03,-5.191802915132097407e-03,-1.596347271787026609e-03,-1.725726183273408511e-03
8.160000000000000142e+00,8.271974615452259982e-03,3.001897440881989620e+00,1.000604249905429890e-03,1.113139839373698120e-03,-4.816561540150592242e-03,-1.516951088243546691e-03,-1.642332582426734482e-03
8.199999999999999289e+00,7.829196987821918086e-03,3.001711838379018893e+00,9.415819093273603002e-04,1.049061754294612235e-03,-4.464267466550190903e-03,-1.440718444912605358e-03,-1.562099624205525762e-03
8.240000000000000213e+00,7.406154993002456166e-03,3.001539891544314997e+00,8.855414786387621941e-04,9.881307592322500274e-04,-4.133715271216907919e-03,-1.367576151807790635e-03,-1.484967463431065889e-03
8.279999999999999361e+00,7.002220047688578752e-03,3.001380753853311933e+00,8.323610207341455153e-04,9.302240882319372760e-04,-3.823751823355131703e-03,-1.297448326486558366e-03,-1.410872188844342805e-03
8.320000000000000284e+00,6.616764656958429303e-03,3.001233623886787605e+00,7.819216788697163929e-04,8.752216026938604504e-04,-3.533274726062437046e-03,-1.230256916411794207e-03,-1.339746442753997910e-03
8.359999999999999432e+00,6.249164397654494163e-03,3.001097743333105416e+00,7.341077532247266332e-04,8.230059176884484779e-04,-3.261230749490183402e-03,-1.165922175854376642e-03,-1.271519989921433488e-03
8.400000000000000355e+00,5.898799683709488040e-03,3.000972395053170150e+00,6.888067593019760355e-04,7.734625064787942770e-04,-3.006614261579839721e-03,-1.104363100457784802e-03,-1.206120238838154527e-03
8.439999999999999503e+00,5.565057335184642184e-03,3.000856901208077243e+00,6.459094698078586983e-04,7.264797850940251994e-04,-2.768465662033417138e-03,-1.045497821891932166e-03,-1.143472718390222504e-03
8.480000000000000426e+00,5.247331970771262899e-03,3.000750621449232991e+00,6.053099415482824297e-04,6.819491786806662365e-04,-2.545869824365066311e-03,-9.892439653660435074e-04,-1.083501512758837078e-03
8.519999999999999574e+00,4.945027222440334658e-03,3.000652951170537541e+00,5.669055287620817889e-04,6.397651712475682477e-04,-2.337954550167224439e-03,-9.355189729811540711e-04,-1.026129657291139892e-03
8.560000000000000497e+00,4.657556801789197731e-03,3.000563319822060482e+00,5.305968842214642094e-04,5.998253403133648473e-04,-2.143889039842367204e-03,-8.842403945769365583e-04,-9.712794979173850797e-04
8.599999999999999645e+00,4.384345420509472291e-03,3.000481189284483818e+00,4.962879493389596441e-04,5.620303778654059954e-04,-1.962882382942631593e-03,-8.353261489088307460e-04,-9.188730165641494215e-04
8.640000000000000568e+00,4.124829581182876126e-03,3.000406052303468574e+00,4.638859344261083567e-04,5.262840989431578301e-04,-1.794182071242024935e-03,-7.886947570573638955e-04,-8.688321248941180972e-04
8.679999999999999716e+00,3.878458243844029596e-03,3.000337430982984888e+00,4.333012901679932343e-04,4.924934390686286660e-04,-1.637072537094486123e-03,-7.442655502309489420e-04,-8.210789285754279635e-04
8.720000000000000639e+00,3.644693385740305214e-03,3.000274875336544689e+00,4.044476713022410077e-04,4.605684416605977010e-04,-1.490873719489485116e-03,-7.019588535891431924e-04,-7.755359641571610589e-04
8.759999999999999787e+00,3.423010459638886616e-03,3.000217961895193408e+00,3.772418934167571353e-04,4.304222364887837085e-04,-1.354939659600531195e-03,-6.616961481789156727e-04,-7.321264105197444359e-04
8.800000000000000711e+00,3.212898756026399960e-03,3.000166292371050591e+00,3.516038837059882430e-04,4.019710101472334673e-04,-1.228657127490535893e-03,-6.234002126290929093e-04,-6.907742767643525487e-04
8.839999999999999858e+00,3.013861687600205563e-03,3.000119492375118657e+00,3.274566264671333266e-04,3.751339694541476976e-04,-1.111444281499522103e-03,-5.869952458931569509e-04,-6.514045682841980867e-04
8.880000000000000782e+00,2.825416991250856436e-03,3.000077210188041743e+00,3.047261040519866002e-04,3.498332986175118719e-04,-1.002749361186887952e-03,-5.524069730250879889e-04,-6.139434326729876481e-04
8.919999999999999929e+00,2.647096865473264060e-03,3.000039115582440186e+00,2.833412339330158587e-04,3.259941109416233159e-04,-9.020494149711483006e-04,-5.195627348913725791e-04,-5.783182870209334706e-04
8.960000000000000853e+00,2.478448041305453264e-03,3.000004898695433297e+00,2.632338024903118105e-04,3.035443957896134240e-04,-8.088490629694663862e-04,-4.883915634984474681e-04,-5.444579280564346884e-04
9.000000000000000000e+00,2.319031802203691539e-03,2.999974268949923584e+00,2.443383960747579292e-04,2.824149614604278577e-04,-7.226792956934727967e-04,-4.588242438467682273e-04,-5.122926265020919792e-04
9.040000000000000924e+00,2.168423948301245741e-03,2.999946954023206214e+00,2.265923298531300411e-04,2.625393745856581204e-04,-6.430963087193079407e-04,-4.307933638702331051e-04,-4.817542069362125054e-04
9.080000000000000071e+00,2.026214715605101357e-03,2.999922698861459125e+00,2.099355748968421422e-04,2.438538966015909703e-04,-5.696803737065448021e-04,-4.042333531295269665e-04,-4.527761143632183342e-04
9.120000000000000995e+00,1.892008661378563605e-03,2.999901264738661144e+00,1.943106839418384953e-04,2.262974178055166159e-04,-5.020347457871437904e-04,-3.790805112930029541e-04,-4.252934686109653348e-04
9.160000000000000142e+00,1.765424504928905791e-03,2.999882428358485509e+00,1.796627161978440611e-04,2.098113894617303497e-04,-4.397846069758040667e-04,-3.552730278367995684e-04,-3.992431076241735426e-04
9.200000000000001066e+00,1.646094941839301717e-03,2.999865980997729498e+00,1.659391615537590160e-04,1.943397543813409750e-04,-3.825760457504778192e-04,-3.327509931325303531e-04,-3.745636206340756109e-04
