time,control,x,theta1,theta2,xdot,theta1dot,theta2dot
9.200000000000000400e-01,-1.746268818853373261e+01,1.593472143791717421e+00,4.414557806080593672e+00,4.461804266426916854e+00,5.580976398017346796e+00,2.346331521348224314e+00,1.695911085078538605e+00
9.599999999999999645e-01,-2.294129826047699794e+01,1.802152005303190974e+00,4.481920477411554415e+00,4.533830771813780913e+00,4.863029411033380711e+00,1.056930611391982078e+00,1.890400525816219979e+00
1.000000000000000000e+00,-2.437330771265528639e+01,1.979932789332930154e+00,4.499107279639923185e+00,4.613532321174395712e+00,4.031284718255703226e+00,-1.860185453646804599e-01,2.104023530184207846e+00
1.040000000000000036e+00,-2.278908026095398043e+01,2.124033859974856053e+00,4.466450917661035191e+00,4.704153324642236456e+00,3.173582839376574594e+00,-1.454925090192608295e+00,2.451924701874824475e+00
1.080000000000000071e+00,-1.799516538085496720e+01,2.234527698898655768e+00,4.382676862114895933e+00,4.810554163588225407e+00,2.345791002004086412e+00,-2.741018610994991000e+00,2.873942248895108964e+00
1.120000000000000107e+00,-1.176362738241265404e+01,2.314165806133837489e+00,4.250789307187130106e+00,4.928962850021994413e+00,1.630722822500161318e+00,-3.846998114796198021e+00,3.007383833633359149e+00
1.159999999999999920e+00,-6.345318666225004733e+00,2.368781186720386955e+00,4.081434287894203372e+00,5.040614023308719105e+00,1.099075385513684333e+00,-4.621455453649647716e+00,2.518382089891631814e+00
1.199999999999999956e+00,-2.970403972289662686e+00,2.405896455934861233e+00,3.886448960401257313e+00,5.120152523473622708e+00,7.587026691563958369e-01,-5.143233989606680545e+00,1.406639251119594869e+00
1.239999999999999991e+00,-9.683539986410306666e-01,2.432153251077221690e+00,3.672928963661510338e+00,5.145724528056388358e+00,5.578289077735453239e-01,-5.541959686410476316e+00,-1.765307705284994144e-01
1.280000000000000027e+00,1.170074476765003535e+00,2.452429614643547140e+00,3.446104477151258560e+00,5.101017007731489805e+00,4.622636340336110927e-01,-5.776277066542306216e+00,-2.089552721481573005e+00
1.320000000000000062e+00,2.972835330426422562e+00,2.471411866551848302e+00,3.217659659607572831e+00,4.977031707971793395e+00,4.946467580354796945e-01,-5.577534900106817517e+00,-4.085196430722282557e+00
1.360000000000000098e+00,3.398188314322744041e+00,2.493973594301268637e+00,3.009510958829149541e+00,4.778500808952953705e+00,6.375053625862259210e-01,-4.740776313063585157e+00,-5.760790561986911307e+00
1.400000000000000133e+00,2.552077608329500258e+00,2.522845196086187070e+00,2.845864751976260099e+00,4.523263050051281375e+00,8.047173197404522416e-01,-3.369702167155622430e+00,-6.922196700283632431e+00
1.439999999999999947e+00,-3.681456509872526595e-01,2.557484239371387247e+00,2.743491948416466819e+00,4.228922135865500032e+00,9.247737881905817581e-01,-1.698115831228921957e+00,-7.768390796179895474e+00
1.479999999999999982e+00,-8.935069502984196887e+00,2.594481016825311404e+00,2.710133004781048793e+00,3.899241619151154303e+00,9.264647747398661037e-01,9.279364056233738167e-02,-8.768167797346981374e+00
1.520000000000000018e+00,-2.625728072655761380e+01,2.625453024041684902e+00,2.747348715706973810e+00,3.514078270717170938e+00,6.338654609793608063e-01,1.889722558694573395e+00,-1.063401621132591046e+01
1.560000000000000053e+00,-3.997122258133695283e+01,2.633474862233742719e+00,2.847076573736964100e+00,3.031286851182342534e+00,-2.088935052235336154e-01,2.900784947852980356e+00,-1.326215767129991185e+01
1.600000000000000089e+00,-3.396009292472837870e+01,2.598437983271308926e+00,2.905227129054433366e+00,2.513824842013710370e+00,-1.548384803623924943e+00,-5.731712222591633932e-01,-1.193759144542941719e+01
1.640000000000000124e+00,-2.425738839909919875e+01,2.514166519206740613e+00,2.796513805332685898e+00,2.093775043030895677e+00,-2.650310797466644885e+00,-4.764861619559695782e+00,-8.997248483627789284e+00
1.679999999999999938e+00,-1.623882157818268013e+01,2.395812422309655076e+00,2.554480286274675827e+00,1.795229891238856457e+00,-3.240559264424859531e+00,-7.142947995094806934e+00,-5.874223332866674419e+00
1.719999999999999973e+00,-6.958272885687741827e+00,2.262931191324832447e+00,2.251573850072111860e+00,1.617835492947830689e+00,-3.383716458200749511e+00,-7.858405444433364195e+00,-3.074208080370334439e+00
1.760000000000000009e+00,5.931461779026999004e+00,2.132236426484844571e+00,1.945704413804945077e+00,1.529439334876875112e+00,-3.152834616144697844e+00,-7.362508310683819168e+00,-1.522018988541326445e+00
1.800000000000000044e+00,1.741394292086627260e+01,2.017574589369811822e+00,1.675941379501872053e+00,1.472901026467494656e+00,-2.602796609503381653e+00,-6.130045935738106522e+00,-1.417060056622478026e+00
1.840000000000000080e+00,2.179170270323949410e+01,1.928797150129456739e+00,1.456226239821026391e+00,1.407182855838696511e+00,-1.857776211024016799e+00,-4.920625553695269438e+00,-1.862588849591213735e+00
1.880000000000000115e+00,2.032214333147544494e+01,1.870157472764161888e+00,1.276586254948688381e+00,1.325596469213085493e+00,-1.086392331208806405e+00,-4.129710656177221217e+00,-2.179346764206904208e+00
1.919999999999999929e+00,1.661478608315409033e+01,1.840321434000901313e+00,1.121790481526188099e+00,1.235244147767486700e+00,-4.119069771493747423e-01,-3.661535503529567137e+00,-2.310050033570544947e+00
1.959999999999999964e+00,1.292724701819012445e+01,1.834556772673928471e+00,9.826274536324630660e-01,1.141665429043826840e+00,1.196411626618661683e-01,-3.333891750896788686e+00,-2.350088388398089645e+00
2.000000000000000000e+00,1.002349927943300933e+01,1.847302283911065546e+00,8.556871869686001331e-01,1.047292384787164243e+00,5.147646871442735916e-01,-3.041434522348597902e+00,-2.354453166374540718e+00
2.040000000000000036e+00,7.916640328434895402e+00,1.873639861873756196e+00,7.403143205967428475e-01,9.532520305452228948e-01,8.000279662087067534e-01,-2.750245194988309105e+00,-2.335608755634606126e+00
2.080000000000000071e+00,6.399559736758601680e+00,1.909732447419972168e+00,6.364822678821643320e-01,8.605251765581214407e-01,1.003208423313203479e+00,-2.461211812583726566e+00,-2.290279227104964122e+00
2.120000000000000107e+00,5.272991001536972533e+00,1.952742343373697453e+00,5.439214870738989793e-01,7.702356929263465268e-01,1.146521569461758538e+00,-2.184488400867345526e+00,-2.215375610725562439e+00
2.160000000000000142e+00,4.399417212207101358e+00,2.000597587470780425e+00,4.619773035434510677e-01,6.835401570208804456e-01,1.246006993244389349e+00,-1.928575155989446177e+00,-2.112438878273429133e+00
2.200000000000000178e+00,3.693406835355574458e+00,2.051772038481804117e+00,3.897327432413320025e-01,6.014552308079126330e-01,1.312899960963633816e+00,-1.697839195937953738e+00,-1.986752280041637730e+00
2.240000000000000213e+00,3.102244530770146724e+00,2.105121820846697744e+00,3.261654098518981804e-01,5.247483897110899465e-01,1.355083161696277072e+00,-1.493128123091099324e+00,-1.845301445720060496e+00
2.280000000000000249e+00,2.592445740498238838e+00,2.159771929736082896e+00,2.702655516871280694e-01,4.539040387828285894e-01,1.378133055769573900e+00,-1.312983221854873594e+00,-1.695126422233640628e+00
2.319999999999999840e+00,2.142406025683756710e+00,2.215037909371525782e+00,2.211072747281408180e-01,3.891425587716547119e-01,1.386019248528208347e+00,-1.154705341574796762e+00,-1.542333208855601212e+00
2.359999999999999876e+00,1.738418544465682558e+00,2.270371366856199558e+00,1.778821183226127201e-01,3.304675109267395938e-01,1.381592742001775065e+00,-1.015142644761812374e+00,-1.391659463869995950e+00
2.399999999999999911e+00,1.372149512160683704e+00,2.325322445425536344e+00,1.399063908295827552e-01,2.777221223451850629e-01,1.366943968230425854e+00,-8.912085947530148378e-01,-1.246423327428718419e+00
2.439999999999999947e+00,1.038786726058861465e+00,2.379514698638480752e+00,1.066125098076024097e-01,2.306429937355714832e-01,1.343664462933666703e+00,-7.801685338037268602e-01,-1.108693501395040082e+00
2.479999999999999982e+00,7.356504023916490276e-01,2.432628834790679040e+00,7.753256614953381309e-02,1.889048503500772025e-01,1.313029022842711502e+00,-6.797498320030305186e-01,-9.795523631953507726e-01
2.520000000000000018e+00,4.612146024968873381e-01,2.484392457017954303e+00,5.227991715074424561e-02,1.521544359098756238e-01,1.276113894199902399e+00,-5.881369574184522886e-01,-8.593672218825045839e-01
2.560000000000000053e+00,2.144838861152396636e-01,2.534573575945130663e+00,3.053226903097381109e-02,1.200342182250908885e-01,1.233867777762819973e+00,-5.039059137113646170e-01,-7.480250509203048015e-01
2.600000000000000089e+00,-5.355056244541392743e-03,2.582976324273672741e+00,1.201783567689728924e-02,9.219774205524336463e-02,1.187151386975574097e+00,-4.259375563972599976e-01,-6.451152197880728467e-01
2.640000000000000124e+00,-1.990915771201501594e-01,2.629437870087506290e+00,-3.495086214594106920e-03,6.831871269241784894e-02,1.136758169521410622e+00,-3.533334540490140618e-01,-5.500616898046001291e-01
2.680000000000000160e+00,-3.675306835411338846e-01,2.673825955307151059e+00,-1.620546658045791261e-02,4.809566283042158302e-02,1.083425081910107890e+00,-2.853454880065716681e-01,-4.622136559160265334e-01
2.720000000000000195e+00,-5.114659812488749902e-01,2.716036775707728612e+00,-2.628443358755905984e-02,3.125364817992772742e-02,1.027839055375422195e+00,-2.213223689632192737e-01,-3.809054062399579998e-01
2.760000000000000231e+00,-6.316183919088010912e-01,2.755993096331548209e+00,-3.387836130672491203e-02,1.754400126303119756e-02,9.706424113678195909e-01,-1.606720004111063527e-01,-3.054951760432214614e-01
2.800000000000000266e+00,-7.285551765875390995e-01,2.793642596120520682e+00,-3.911072966747602270e-02,6.742819759299314986e-03,9.124389862718838007e-01,-1.028369860688202325e-01,-2.353908198910356631e-01
2.839999999999999858e+00,-8.025840581125724960e-01,2.828956491636355430e+00,-4.208322644829471521e-02,-1.351406913327597454e-03,8.538020180247661850e-01,-4.728067239703794694e-02,-1.700681551587608364e-01
2.879999999999999893e+00,-8.535865444268324609e-01,2.861928534095907750e+00,-4.287648815089066534e-02,-6.920829742279568410e-03,7.952849623737004991e-01,6.517352294083250501e-03,-1.090862324597688116e-01
2.919999999999999929e+00,-8.806927135244656535e-01,2.892574547246710814e+00,-4.155090694625025727e-02,-1.013187419901732077e-02,7.374377288372243600e-01,5.905377853993808851e-02,-5.210267120652426615e-02
2.959999999999999964e+00,-8.815648878596251681e-01,2.920932847582866643e+00,-3.814819335357327174e-02,-1.113953061621892650e-02,6.808345211311098710e-01,1.107716219719257211e-01,1.108444172716220111e-03
3.000000000000000000e+00,-8.507818820999073495e-01,2.947066313559173700e+00,-3.269516474744243312e-02,-1.009244979448655974e-02,6.261282957743664612e-01,1.619794436566094065e-01,5.063380218501486313e-02
3.040000000000000036e+00,-7.764014235355801707e-01,2.971067859231132591e+00,-2.521313796979347127e-02,-7.139088432931481494e-03,5.741661325739879640e-01,2.126529987127760146e-01,9.639069158432674034e-02
3.080000000000000071e+00,-6.340513510357145277e-01,2.993073139182329978e+00,-1.574036896521825366e-02,-2.435258237267448785e-03,5.262345627368397727e-01,2.619832361813783095e-01,1.380865239271158729e-01
3.120000000000000107e+00,-3.848010172263001683e-01,3.013287532387081136e+00,-4.381380400448726953e-03,3.846482071821104645e-03,4.845267495412398095e-01,3.074861831967657388e-01,1.751674478771772236e-01
3.160000000000000142e+00,-2.974060851782690806e-02,3.032033146287735459e+00,8.605207996745967147e-03,1.150547318533422063e-02,4.526764464165478619e-01,3.439606723366098184e-01,2.067781538993525015e-01
3.200000000000000178e+00,-2.974060851782690806e-02,3.049773931442246955e+00,2.276076176169523554e-02,2.030268157016282618e-02,4.341481828311091751e-01,3.665447071095825349e-01,2.319002223667156470e-01
