time,control,x,theta1,theta2,xdot,theta1dot,theta2dot
5.200000000000000178e-01,1.026848478575002410e+01,-7.081738964910115619e-02,3.276264737065933019e+00,3.045779907680529419e+00,9.948650442502176006e-01,2.019265805469780073e+00,8.230195647461222563e-01
5.600000000000000533e-01,1.167493948218162458e+01,-2.465584508411897136e-02,3.359254683221574833e+00,3.091193458782110159e+00,1.308059310889193583e+00,2.099130682685105942e+00,1.462804456144225940e+00
5.999999999999999778e-01,1.271585992469940507e+01,3.450228618889467080e-02,3.443790104194994761e+00,3.163964452772203728e+00,1.644221810803081718e+00,2.097705551372986310e+00,2.183282094753607350e+00
6.400000000000000133e-01,1.258548904456558937e+01,1.072255511800956629e-01,3.526254225807062159e+00,3.266276906342290509e+00,1.985997178551076381e+00,2.000121581776638013e+00,2.928582086348418212e+00
6.800000000000000488e-01,1.064578784333806283e+01,1.928215731998949301e-01,3.602056075211896413e+00,3.397263990643812015e+00,2.288238411784631499e+00,1.776970540979930790e+00,3.600158048436714608e+00
7.199999999999999734e-01,7.718894647371610240e+00,2.884602266954531813e-01,3.665845243106884421e+00,3.551349668800353410e+00,2.489795508124736489e+00,1.420321768510410143e+00,4.064081227024569642e+00
7.600000000000000089e-01,7.207035022032480143e+00,3.896623911624004788e-01,3.713681704566772712e+00,3.718148228769533326e+00,2.569004054424535610e+00,9.984719924870117946e-01,4.224030939099155724e+00
8.000000000000000444e-01,1.403220915275255543e+01,4.935750675491922812e-01,3.747517766342832513e+00,3.885087399995783564e+00,2.626977786974280527e+00,7.236893492132008276e-01,4.073325900939284594e+00
8.399999999999999689e-01,3.006621105653283976e+01,6.046423881929817723e-01,3.782064579824773176e+00,4.038947527253156977e+00,2.925225092437340635e+00,1.014292029077725754e+00,3.583282871791596769e+00
8.800000000000000044e-01,4.703445053990786562e+01,7.385160375157305834e-01,3.848901032956697943e+00,4.163184950066320944e+00,3.758612427905866138e+00,2.286681312758328755e+00,2.614454470477205028e+00
9.200000000000000400e-01,4.603368982657556074e+01,9.156337597570514131e-01,3.980603994955346892e+00,4.239862148137601316e+00,5.069173406070719423e+00,4.171076007239993721e+00,1.256934217123195641e+00
9.599999999999999645e-01,2.154406876274243032e+01,1.141014368132982959e+00,4.168787972145452159e+00,4.271711933918951765e+00,6.172805705647317787e+00,5.054887375955156692e+00,4.887684203209425871e-01
1.000000000000000000e+00,-2.324892720482247377e+00,1.393452949164316612e+00,4.356191439357093742e+00,4.295457906423107985e+00,6.454325453678593227e+00,4.255687952864792400e+00,7.839937054680332640e-01
1.040000000000000036e+00,-1.170669201276721338e+01,1.644114460903026043e+00,4.500784353672673710e+00,4.332961237153472922e+00,6.092766545811990397e+00,3.015456128386832191e+00,1.062643682093088904e+00
1.080000000000000071e+00,-1.273309000418533543e+01,1.876344775543957732e+00,4.600382915235951664e+00,4.374136139552144975e+00,5.528628218511857817e+00,2.008708544924153294e+00,9.590979377565054254e-01
1.120000000000000107e+00,-1.388766383937428728e+01,2.086437026831034380e+00,4.664473076882761582e+00,4.406774230362255018e+00,4.982280460844286551e+00,1.224665129315087864e+00,6.490115206219251309e-01
1.159999999999999920e+00,-1.918961609177896221e+01,2.274670467737761381e+00,4.700441022957951631e+00,4.423930135676005904e+00,4.433672905166166522e+00,5.916223407777728704e-01,1.945631235482676025e-01
1.199999999999999956e+00,-2.651495433881177277e+01,2.438345325964867083e+00,4.714337453526544763e+00,4.418324504759845617e+00,3.753477509501077947e+00,1.133241790482373279e-01,-4.837541147287309218e-01
1.239999999999999991e+00,-3.279050442318208525e+01,2.570912974615803481e+00,4.712247645866501244e+00,4.379934782514668612e+00,2.877556518042997169e+00,-2.144207344770438506e-01,-1.445718409574449304e+00
1.280000000000000027e+00,-3.897604588712071205e+01,2.665014346912190746e+00,4.699203247335707267e+00,4.297280933830177396e+00,1.828468047767330962e+00,-4.429419055895731372e-01,-2.703356001128821795e+00
1.320000000000000062e+00,-4.050141886597661767e+01,2.713484099282528206e+00,4.677875496789654086e+00,4.157192497190243863e+00,5.930989560732078392e-01,-6.507028480218243205e-01,-4.319889517846990934e+00
1.360000000000000098e+00,-2.325196846029239950e+01,2.711275346715386725e+00,4.643914261058641912e+00,3.949235880553173761e+00,-7.077658873656597072e-01,-1.120650359960284836e+00,-6.079599795007326613e+00
1.400000000000000133e+00,-2.401717355595215153e+00,2.667375976329539267e+00,4.576280767423765994e+00,3.691117025612010938e+00,-1.489150089627371498e+00,-2.326916108324595278e+00,-6.803343217386188080e+00
1.439999999999999947e+00,1.373454409742549176e+00,2.605390780138578499e+00,4.451114602845824386e+00,3.433152481423392022e+00,-1.612557369950038177e+00,-3.913103721226331100e+00,-6.053939280032525794e+00
1.479999999999999982e+00,-5.980795944412240495e+00,2.540550331522317240e+00,4.265623686341707632e+00,3.216069276659614840e+00,-1.634019640400409257e+00,-5.322904309704377113e+00,-4.731892914212745715e+00
1.520000000000000018e+00,-1.835430726661274292e+01,2.469296076546934948e+00,4.024731971852524737e+00,3.052867300901441094e+00,-1.934112980018600325e+00,-6.723828041972363501e+00,-3.317273553029666200e+00
1.560000000000000053e+00,-3.540265653891466968e+01,2.376624148034367501e+00,3.717124498997990578e+00,2.950158928889775378e+00,-2.706835629299080281e+00,-8.743010958631593610e+00,-1.603158310494673611e+00
1.600000000000000089e+00,-5.192598402926645207e+01,2.239690682066080463e+00,3.296792480878864229e+00,2.936072795117655954e+00,-4.129335269705691758e+00,-1.241841826037054730e+01,1.197296359981485647e+00
1.640000000000000124e+00,-3.348917082785600741e+01,2.040388373604161920e+00,2.733416131971354801e+00,3.005258707700703802e+00,-5.656609932706343713e+00,-1.444020905183975145e+01,5.421214066833446310e-01
1.679999999999999938e+00,1.813688846494230944e+01,1.808237762517873826e+00,2.224620966146071410e+00,2.897561948537162646e+00,-5.957492958534059468e+00,-1.097063021185952536e+01,-5.939608091822912606e+00
1.719999999999999973e+00,5.185720939942065399e+01,1.595544184363336893e+00,1.866049923795913390e+00,2.605454892659538224e+00,-4.730994235859699693e+00,-7.210267705237271230e+00,-8.286117465753063627e+00
1.760000000000000009e+00,5.317822443082937411e+01,1.447533959783873891e+00,1.624619711158643787e+00,2.293695322667233416e+00,-2.712132123048462962e+00,-5.159571552502223213e+00,-7.139733257258059851e+00
1.800000000000000044e+00,3.656511003758863865e+01,1.376787728937615141e+00,1.433558549567030882e+00,2.042820994646623145e+00,-8.497541557746720597e-01,-4.586459451418421374e+00,-5.363864084881028838e+00
1.840000000000000080e+00,2.057294842610054530e+01,1.367914689257633265e+00,1.256411683537224322e+00,1.849023723428465216e+00,3.944426563132506502e-01,-4.371627637740119532e+00,-4.309758317865205690e+00
1.880000000000000115e+00,1.186949102374240361e+01,1.397600108443284750e+00,1.090685030852457382e+00,1.683230843870982651e+00,1.082672964622127809e+00,-3.969678409020437115e+00,-3.958258529753689192e+00
1.919999999999999929e+00,9.607573181045507837e+00,1.448420617453229253e+00,9.439519862948599904e-01,1.525769586859303750e+00,1.452974348967052576e+00,-3.403145830382042991e+00,-3.888290163446527448e+00
1.959999999999999964e+00,9.467429625322708375e+00,1.511973142096175726e+00,8.184574054411772881e-01,1.371988063884981068e+00,1.720915815432088714e+00,-2.900938771353898549e+00,-3.779763215478328497e+00
2.000000000000000000e+00,8.432916710925093540e+00,1.585750766754588481e+00,7.098936015602326233e-01,1.224596773871512223e+00,1.965412689601389928e+00,-2.552074141151163378e+00,-3.577175269242339084e+00
2.040000000000000036e+00,6.795639514944386228e+00,1.668307348312117799e+00,6.138861323531725755e-01,1.085916183903800736e+00,2.160649680857642974e+00,-2.269490840339257964e+00,-3.347879100555531284e+00
2.080000000000000071e+00,5.231312750126971167e+00,1.757308465929090069e+00,5.291211829649953291e-01,9.564205546481870934e-01,2.288290070124642028e+00,-1.987556854998562716e+00,-3.118905546246691696e+00
2.120000000000000107e+00,3.911975215178163268e+00,1.850154319054471364e+00,4.558148321436109041e-01,8.361790371372589403e-01,2.353473958958423040e+00,-1.694629050957209060e+00,-2.886296281471593339e+00
2.160000000000000142e+00,2.910161421675891091e+00,1.944577292265863289e+00,3.943202263830558052e-01,7.254221643930953700e-01,2.367657362303778878e+00,-1.394870165030778653e+00,-2.646649973453271798e+00
2.200000000000000178e+00,2.300309167210135453e+00,2.038821449261506658e+00,3.447125208910949423e-01,6.243814479158524833e-01,2.344928605008226530e+00,-1.097687124936700398e+00,-2.403319615912792528e+00
2.240000000000000213e+00,2.200567342381712699e+00,2.131744076037149327e+00,3.066174762066512516e-01,5.330195355235683996e-01,2.301816541769958313e+00,-8.160686261108347495e-01,-2.166108309455198278e+00
2.280000000000000249e+00,2.856264303305295016e+00,2.222940658103923717e+00,2.790145770959419624e-01,4.508136824891965655e-01,2.258660542969006979e+00,-5.694208263520843527e-01,-1.949119096314439803e+00
2.319999999999999840e+00,4.826116678262730275e+00,2.312989301875551185e+00,2.597857044903640888e-01,3.766319495230517345e-01,2.244196314400402237e+00,-3.932725501071329677e-01,-1.768471238274108126e+00
2.359999999999999876e+00,9.300432672686689273e+00,2.404021346058734743e+00,2.446046305865730575e-01,3.086714218157710077e-01,2.307240785828831520e+00,-3.623391587399192870e-01,-1.641646199405417450e+00
2.399999999999999911e+00,1.828468173407157948e+01,2.501004115587726062e+00,2.244469557247487368e-01,2.443561041431263348e-01,2.540619572542175852e+00,-6.366654142344339018e-01,-1.589963574606602981e+00
2.439999999999999947e+00,3.246686697953290235e+01,2.614142519497702377e+00,1.808597958988029941e-01,1.801457474943426451e-01,3.113462312365335549e+00,-1.529533551357570742e+00,-1.638780567476605610e+00
2.479999999999999982e+00,3.591425267823250067e+01,2.760980360618004781e+00,8.118823752440657016e-02,1.117575088007823764e-01,4.223637603270786300e+00,-3.439655993695343916e+00,-1.800096555442309398e+00
2.520000000000000018e+00,2.796533268288345031e+00,2.954237384000275579e+00,-9.811675901731699290e-02,3.373605519828876131e-02,5.427637990289572834e+00,-5.480951225142383088e+00,-2.160442409303316325e+00
2.560000000000000053e+00,-3.806608254773386335e+01,3.168230225628499763e+00,-3.044224781752700171e-01,-6.253550138605033781e-02,5.273680146249931866e+00,-4.874842900131096890e+00,-2.638057848449579801e+00
2.600000000000000089e+00,-4.393282903662308314e+01,3.345959619497569371e+00,-4.420589236797737853e-01,-1.616482923174171193e-01,3.643679700786532472e+00,-2.189250371005921902e+00,-2.188948297281513966e+00
2.640000000000000124e+00,-3.067252680165450585e+01,3.457382756002881141e+00,-4.831451050075325493e-01,-2.296182394001303473e-01,1.947477818001314809e+00,5.079479472550854635e-02,-1.179474622979736598e+00
2.680000000000000160e+00,-1.746206872131213572e+01,3.512539624881025002e+00,-4.561064178704740124e-01,-2.606373650000617936e-01,8.167952128320841165e-01,1.298198791215849912e+00,-3.938599914350852105e-01
2.720000000000000195e+00,-8.531721099092980154e+00,3.532837065402979704e+00,-3.944858835076872627e-01,-2.664017539338614515e-01,1.995950131768843561e-01,1.800251515420639770e+00,8.236369096152859615e-02
2.760000000000000231e+00,-3.570273595624365637e+00,3.535313247208274667e+00,-3.223764270276480715e-01,-2.569777004746028881e-01,-7.573148373424151703e-02,1.824358509359713443e+00,3.720043727384012566e-01
2.800000000000000266e+00,-1.231154160436943368e+00,3.530566181595605091e+00,-2.540858222146786249e-01,-2.381831896750694622e-01,-1.623821421825351052e-01,1.609073606843949067e+00,5.538249250187866624e-01
2.839999999999999858e+00,-3.287343674888841827e-01,3.524065613884563852e+00,-1.957031552048716094e-01,-2.137263475018725545e-01,-1.639120044238503437e-01,1.327611619319575498e+00,6.573946114213966574e-01
2.879999999999999893e+00,-1.170636694765213315e-01,3.518057007264583369e+00,-1.479841917585468514e-01,-1.863883011515461707e-01,-1.379086422038740822e-01,1.073085123520074902e+00,7.009477354299340490e-01
2.919999999999999929e+00,-1.928444320314763871e-01,3.513094533439566014e+00,-1.091472798157853002e-01,-1.582001336115929080e-01,-1.114728846623734421e-01,8.802313505135462846e-01,7.030113047374370039e-01
2.959999999999999964e+00,-3.410657410316760840e-01,3.508987398301409488e+00,-7.664955455911137694e-02,-1.304787646328383066e-01,-9.491803556852909662e-02,7.532752547185076475e-01,6.800383473058411177e-01
3.000000000000000000e+00,-4.160412579065418393e-01,3.505308832505858341e+00,-4.804772580626022471e-02,-1.039714734224635589e-01,-8.983582011397252265e-02,6.833991164525031747e-01,6.438492821271264432e-01
3.040000000000000036e+00,-2.494926068835380262e-01,3.501680387638276937e+00,-2.138221534020171358e-02,-7.905589018779075883e-02,-9.227528124814651789e-02,6.553089608919766551e-01,6.011729533856156049e-01
3.080000000000000071e+00,4.327930519249181263e-01,3.498005800376189356e+00,4.532482846147421231e-03,-5.593505840391470307e-02,-9.212306895376103089e-02,6.455900576353224007e-01,5.541312855079539856e-01
3.120000000000000107e+00,2.029547451709332151e+00,3.494795878682887214e+00,2.961729511050829183e-02,-3.481180640810475901e-02,-6.920592511215901965e-02,6.144754133149405995e-01,5.006994250247196465e-01
3.160000000000000142e+00,4.592817711332771502e+00,3.493660851322940353e+00,5.168679075727430905e-02,-1.604917108330058961e-02,1.118364011426187590e-02,4.964417351439038839e-01,4.350217804720151182e-01
3.200000000000000178e+00,-4.826918071249282072e+00,3.497609348548074593e+00,6.594303562668844820e-02,-2.829781772643062340e-04,1.843293077830113202e-01,2.255170553969696456e-01,3.500722355466563407e-01
3.240000000000000213e+00,9.669856368015988579e+00,3.500880933987300381e+00,8.466673439231887921e-02,1.226294588939330285e-02,-1.916151627635864080e-02,7.039105254276444290e-01,2.827576315652873262e-01
3.280000000000000249e+00,8.607360454939396277e+00,3.507537531469740788e+00,1.000064412264371760e-01,2.173091990927408443e-02,3.482212654943371288e-01,8.196489306946874720e-02,1.804640058625836541e-01
3.320000000000000284e+00,6.350391295555567694e+00,3.527646685556804051e+00,9.394926422932819987e-02,2.625238640165615880e-02,6.547892452980129674e-01,-3.764847639372853050e-01,4.309682754119380926e-02
3.359999999999999876e+00,3.980482765669528078e+00,3.557982254945512235e+00,7.374406653385935650e-02,2.525186108138114532e-02,8.608589591642720196e-01,-6.337373774314680741e-01,-9.074112982978738140e-02
3.399999999999999911e+00,2.353343526235818217e+00,3.594576124017998531e+00,4.678123021156677802e-02,1.932258388902004242e-02,9.687115868216401582e-01,-7.194922248117209262e-01,-2.010518975576844891e-01
3.439999999999999947e+00,1.332732686693965718e+00,3.634192681205011155e+00,1.827543230883594411e-02,9.572652151955313854e-03,1.012558175849050945e+00,-7.129904869437142523e-01,-2.813749579424467129e-01
3.479999999999999982e+00,5.555110207708011671e-01,3.674811203661359382e+00,-9.221787873378906042e-03,-2.799414464762068743e-03,1.019081108438925076e+00,-6.694502729520502848e-01,-3.326758082406813810e-01
3.520000000000000018e+00,-1.105797285767833316e-01,3.715160862627122640e+00,-3.463726048591497797e-02,-1.670560512446184892e-02,9.992661296079161648e-01,-6.086843439926666877e-01,-3.588121666074247651e-01
3.560000000000000053e+00,-6.908203248265376573e-01,3.754293044013996994e+00,-5.742548538078236925e-02,-3.122591695948302021e-02,9.583015723409763487e-01,-5.376497803440088985e-01,-3.641009491448551905e-01
3.600000000000000089e+00,-1.185288458254682098e+00,3.791440408477662505e+00,-7.725731947677288991e-02,-4.560942019192559815e-02,9.000785275806090224e-01,-4.603018711348598746e-01,-3.526386607249732963e-01
3.640000000000000124e+00,-1.588123547501833599e+00,3.825986438930957689e+00,-9.394769193475789593e-02,-5.926305885415053543e-02,8.282518920148105313e-01,-3.799197599013024451e-01,-3.282198931429016753e-01
3.680000000000000160e+00,-1.895571856102861830e+00,3.857461132998128317e+00,-1.074406255419001754e-01,-7.173979365601601543e-02,7.464954753561464651e-01,-2.997003131364313067e-01,-2.943517296996777111e-01
3.720000000000000195e+00,-2.110197802090389985e+00,3.885540428596816476e+00,-1.178051724546811951e-01,-8.272697980304755117e-02,6.584366890807624717e-01,-2.227260734649033902e-01,-2.542424316493566150e-01
3.760000000000000231e+00,-2.241932360383010803e+00,3.910039907257214953e+00,-1.252246893484065537e-01,-9.203339449141342832e-02,5.674366443898364309e-01,-1.516662109477423526e-01,-2.107456144216897365e-01
3.800000000000000266e+00,-2.306236526033075052e+00,3.930899151186196150e+00,-1.299735758847776201e-01,-9.957352086641180211e-02,4.763421940692890155e-01,-8.844327188416013785e-02,-1.662831126588300290e-01
3.839999999999999858e+00,-2.320546720449833344e+00,3.948157799530629841e+00,-1.323836753331789629e-01,-1.053489502949040424e-01,3.873174793849568087e-01,-3.404138472071045751e-02,-1.227827711584036918e-01
3.879999999999999893e+00,-2.300772594589574283e+00,3.961927652448007375e+00,-1.328076044268337030e-01,-1.094280907643357531e-01,3.018133221222566442e-01,1.146209786432791922e-02,-8.165887109193821491e-02
3.919999999999999929e+00,-2.259207910123691931e+00,3.972366127542722669e+00,-1.315871828157023082e-01,-1.119261019564700560e-01,2.206645466192333205e-01,4.867568300884782262e-02,-4.384314008980448596e-02
3.959999999999999964e+00,-2.204138749178383705e+00,3.979654986735088329e+00,-1.290322394764072955e-01,-1.129869153653112468e-01,1.442560537390939202e-01,7.859388216831490748e-02,-9.855795064316375670e-03
4.000000000000000000e+00,-2.140569658515978801e+00,3.983985752582339224e+00,-1.254106929234535539e-01,-1.127685628994279515e-01,7.269168492079935984e-02,1.023289499115182521e-01,2.010319100870673614e-02
4.040000000000000036e+00,-2.071298905073518881e+00,3.985551110113907836e+00,-1.209474762396908071e-01,-1.114322301585076030e-01,5.925318879093817437e-03,1.209322616105439202e-01,4.606181927659597913e-02
4.080000000000000071e+00,-1.997851924653922140e+00,3.984540588991702048e+00,-1.158286966219547048e-01,-1.091347937054876344e-01,-5.615560883862182051e-02,1.353078457719346928e-01,6.819574563005470491e-02
4.120000000000000107e+00,-1.921114072350817992e+00,3.981138800468799754e+00,-1.102079042817058208e-01,-1.060242278329165538e-01,-1.136854817828637787e-01,1.461915930018872489e-01,8.676560119214839217e-02
4.160000000000000142e+00,-1.841698535483907051e+00,3.975524952209818608e+00,-1.042124735663345902e-01,-1.022371560092084491e-01,-1.668010318784714785e-01,1.541659063967064647e-01,1.020722505966244475e-01
4.200000000000000178e+00,-1.760131584313882058e+00,3.967872864177186543e+00,-9.794912578704052797e-02,-9.789787550021335216e-02,-2.156356779029136028e-01,1.596881116034647996e-01,1.144273251905180006e-01
4.240000000000000213e+00,-1.676932149508978398e+00,3.958351084456883662e+00,-9.150829741780239224e-02,-9.311831557140055893e-02,-2.603201849802431744e-01,1.631202283843378731e-01,1.241354080527717479e-01
4.280000000000000249e+00,-1.592635256399951516e+00,3.947122935481490735e+00,-8.496740860567322806e-02,-8.799853415004252333e-02,-3.009855104956246641e-01,1.647546810132968498e-01,1.314843969539842006e-01
4.320000000000000284e+00,-1.507788853702919596e+00,3.934346444456524594e+00,-7.839322552062741312e-02,-8.262748495826201245e-02,-3.377657821667415794e-01,1.648343335614728400e-01,1.367412078338764991e-01
4.360000000000000320e+00,-1.422940076239100904e+00,3.920174169888821503e+00,-7.184353711818866617e-02,-7.708388598082063781e-02,-3.708005474925716860e-01,1.635670769023538362e-01,1.401507121540079004e-01
4.400000000000000355e+00,-1.338619132766893927e+00,3.904752958139544372e+00,-6.536834390294082864e-02,-7.143709099312731126e-02,-4.002360502042192625e-01,1.611358913518503577e-01,1.419364514049279991e-01
4.440000000000000391e+00,-1.255324684179015549e+00,3.888223667858080379e+00,-5.901071688453372183e-02,-6.574791344184080510e-02,-4.262255805804549547e-01,1.577054460546171710e-01,1.423021830850680902e-01
4.480000000000000426e+00,-1.173512286854649034e+00,3.870720895914501636e+00,-5.280744486009696093e-02,-6.006938191948604094e-02,-4.489290652277105331e-01,1.534261951043330574e-01,1.414336846699824068e-01
4.520000000000000462e+00,-1.093586311062313854e+00,3.852372731201175959e+00,-4.678955365491373197e-02,-5.444742395180281191e-02,-4.685120940729705086e-01,1.484367519700650617e-01,1.395004980203861933e-01
4.560000000000000497e+00,-1.015895180213256310e+00,3.833300554951878603e+00,-4.098275360975490306e-02,-4.892148392439757409e-02,-4.851445739802344170e-01,1.428651411592495313e-01,1.366574636964124623e-01
4.600000000000000533e+00,-9.407295246987175119e-01,3.813618899172248611e+00,-3.540785102436978110e-02,-4.352508475957780898e-02,-4.989991732478633035e-01,1.368293672793303717e-01,1.330459975693875641e-01
4.639999999999999680e+00,-8.683227495056726752e-01,3.793435368827380305e+00,-3.008114436464093613e-02,-3.828634356524839716e-02,-5.102496909106990497e-01,1.304376137710700767e-01,1.287951208570699002e-01
4.679999999999999716e+00,-7.988534975114838232e-01,3.772850628690401553e+00,-2.501481563162093538e-02,-3.322845036680396186e-02,-5.190694546521829045e-01,1.237882847743390774e-01,1.240222841040428958e-01
4.719999999999999751e+00,-7.324495123790750739e-01,3.751958452166177960e+00,-2.021732031574990582e-02,-2.837011714959359471e-02,-5.256298234996842345e-01,1.169700290185484437e-01,1.188340363880494854e-01
4.759999999999999787e+00,-6.691924473505235227e-01,3.730845826850117231e+00,-1.569377495790729229e-02,-2.372600237060911235e-02,-5.300988472174466004e-01,1.100618293467028469e-01,1.133265905624117054e-01
4.799999999999999822e+00,-6.091232206754764178e-01,3.709593109924004040e+00,-1.144633883134704364e-02,-1.930711418529713549e-02,-5.326401136714890017e-01,1.031332011909887880e-01,1.075863286867209806e-01
4.839999999999999858e+00,-5.522475800121595668e-01,3.688274225584160515e+00,-7.474585116801555143e-03,-1.512119405460302102e-02,-5.334117984297648274e-01,9.624451468294298317e-02,1.016902822991302136e-01
4.879999999999999893e+00,-4.985416032750302762e-01,3.666956896399398147e+00,-3.775856755385802264e-03,-1.117308121566124371e-02,-5.325659173693803039e-01,8.944743555463081919e-02,9.570661200309507621e-02
4.919999999999999929e+00,-4.479569286151793284e-01,3.645702900670393376e+00,-3.456026080440441264e-04,-7.465057715321545689e-03,-5.302477728992469608e-01,8.278546760322291753e-02,8.969510130861498010e-02
4.959999999999999964e+00,-4.004255680766939385e-01,3.624568348380907690e+00,2.822309625735771633e-03,-3.997173276322475884e-03,-5.265955772975078331e-01,7.629457267178574309e-02,8.370767152954743107e-02
5.000000000000000000e+00,-3.558642133027194454e-01,3.603603969080887648e+00,5.735306254958268818e-03,-7.675491152926207936e-04,-5.217402322600248610e-01,7.000384164520286057e-02,7.778891799008447183e-02
5.040000000000000036e+00,-3.141780022085134405e-01,3.582855405916105518e+00,8.401847755499181059e-03,2.227340013899869499e-03,-5.158052414893656845e-01,6.393618951139332096e-02,7.197666403506954025e-02
5.080000000000000071e+00,-2.752637155627262189e-01,3.562363510954874801e+00,1.083119663348534704e-02,4.992406220569369640e-03,-5.089067334108270391e-01,5.810905282454070786e-02,6.630252445328205235e-02
5.120000000000000107e+00,-2.390124635891419658e-01,3.542164637863663756e+00,1.303321274599693325e-02,7.533711439699733448e-03,-5.011535709070540356e-01,5.253506717773663570e-02,6.079247103895939891e-02
5.160000000000000142e+00,-2.053118749184612568e-01,3.522290928850702940e+00,1.501817493865514712e-02,9.858252918811550788e-03,-4.926475285173947394e-01,4.722271158643879391e-02,5.546739050639917096e-02
5.200000000000000178e+00,-1.740478606320117194e-01,3.502770593546163713e+00,1.679662745990102152e-02,1.197377072925520820e-02,-4.834835187306814053e-01,4.217690740815752126e-02,5.034362679292231357e-02
5.240000000000000213e+00,-1.451060054664914389e-01,3.483628178154289046e+00,1.837924920383917846e-02,1.388857653130644472e-02,-4.737498525094046009e-01,3.739956543870131406e-02,4.543350039793257050e-02
5.280000000000000249e+00,-1.183726465585408505e-01,3.464884823757697685e+00,1.977674364316554453e-02,1.561140255375890150e-02,-4.635285216187682300e-01,3.289007769069475506e-02,4.074579891743217164e-02
5.320000000000000284e+00,-9.373569549183891070e-02,3.446558513098343379e+00,2.099974723622717587e-02,1.715126954492700306e-02,-4.528954929423142928e-01,2.864575331609294298e-02,3.628623450044869692e-02
5.360000000000000320e+00,-7.108525359714690239e-02,3.428664305506226917e+00,2.205875411550609413e-02,1.851737231196133246e-02,-4.419210072521002619e-01,2.466220032928791855e-02,3.205786548094197164e-02
5.400000000000000355e+00,-5.031406377984026790e-02,3.411214559908945176e+00,2.296405496212438821e-02,1.971898138408988838e-02,-4.306698768509301667e-01,2.093365632629855255e-02,2.806148083590614614e-02
5.440000000000000391e+00,-3.131783525190456885e-02,3.394219146046121516e+00,2.372568811817973508e-02,2.076535930624157783e-02,-4.192017781125633169e-01,1.745327237502075635e-02,2.429594732354291645e-02
5.480000000000000426e+00,-1.399547083932617397e-02,3.377685644145909105e+00,2.435340116563749005e-02,2.166569008404117119e-02,-4.075715362300870725e-01,1.421335477334387254e-02,2.075852013485111891e-02
5.520000000000000462e+00,1.750779444599004364e-03,3.361619533408524152e+00,2.485662139084634376e-02,2.242902035028282795e-02,-3.958294004715302572e-01,1.120556953141709812e-02,1.744511864307628571e-02
5.560000000000000497e+00,1.601522016439105300e-02,3.346024369695030476e+00,2.524443374520798575e-02,2.306421089777340588e-02,-3.840213089806882585e-01,8.421114336001093645e-03,1.435056937130327684e-02
5.600000000000000533e+00,2.888865350949032518e-02,3.330901952847520775e+00,2.552556509638280804e-02,2.357989731573406980e-02,-3.721891426894541333e-01,5.850862474017921346e-03,1.146881864307998898e-02
